chr	start	end
3	49397642	49397815
3	49399929	49400059
3	49405861	49405981
3	49412867	49413022
3	49656784	49656794
3	49789474	49789680
3	52436304	52436437
3	52436618	52436690
3	52436795	52436887
3	52437154	52437314
3	52437432	52437910
3	52438469	52438602
3	52439126	52439310
3	52439781	52439928
3	52440269	52440392
3	52440845	52440923
3	52441190	52441332
3	52441415	52441476
3	52441974	52442093
3	52442490	52442622
3	52443570	52443624
3	52443730	52443759
3	52443858	52443894
3	52582079	52582251
3	52584437	52584653
3	52584763	52584833
3	52588740	52588895
3	52594698	52594990
3	52595783	52595984
3	52597299	52597509
3	52598066	52598249
3	52610557	52610714
3	52613070	52613215
3	52620441	52620704
3	52621369	52621526
3	52623086	52623271
3	52637537	52637748
3	52643329	52643971
3	52649367	52649472
3	52651278	52651554
3	52661289	52661386
3	52662910	52663051
3	52668618	52668831
3	52675970	52676061
3	52677264	52677359
3	52678720	52678805
3	52682360	52682458
3	52685758	52685826
3	52692215	52692331
3	52696149	52696292
3	52702514	52702661
3	52712516	52712613
3	52713590	52713727
3	53667634	53667644
3	54160901	54160911
3	55008741	55008751
3	56052834	56052844
3	56580843	56581048
3	57059365	57059375
3	57077010	57077215
3	58624765	58624775
3	58814394	58814685
3	59666604	59666614
3	60161642	60161652
3	60495048	60495058
3	60780874	60780884
3	61750307	61750317
3	62830768	62830778
3	64106680	64106690
3	64438790	64438800
3	65306961	65306971
3	67336702	67336712
3	69274309	69274319
3	69678428	69678438
3	69788749	69788852
3	69812993	69813093
3	69915442	69915497
3	69928285	69928534
3	69985874	69985906
3	69986973	69987200
3	69987503	69987517
3	69988249	69988332
3	69990387	69990482
3	69998202	69998319
3	70000963	70001037
3	70005606	70005681
3	70008424	70008571
3	70013998	70014399
3	70807656	70807666
3	71758098	71758389
3	72039784	72039794
3	72682314	72682324
3	73585444	73585454
3	74507666	74507676
3	74836369	74836379
3	76982749	76982759
3	77655813	77655823
3	79685589	79685599
3	80840648	80840658
3	82005083	82005093
3	83551645	83551655
3	87113517	87113527
3	93818461	93818471
3	95176672	95176682
3	95298422	95298432
3	97635326	97635336
3	98462520	98462530
3	99914134	99914144
3	101058770	101058780
3	101177639	101177649
3	101568473	101568761
3	101570929	101571068
3	101571582	101571612
3	101571730	101571833
3	101571935	101572707
3	101573422	101573527
3	101573906	101574052
3	101574239	101574302
3	101574577	101574746
3	101575917	101576027
3	101576136	101576303
3	101578162	101578215
3	102284726	102284736
3	104767450	104767460
3	105377814	105378073
3	105389077	105389196
3	105397275	105397415
3	105400323	105400454
3	105400568	105400662
3	105404164	105404310
3	105412338	105412432
3	105420938	105421303
3	105422832	105423017
3	105438891	105439094
3	105442870	105442884
3	105452853	105452984
3	105456015	105456102
3	105459338	105459475
3	105464761	105464882
3	105470306	105470462
3	105495240	105495386
3	105572258	105572508
3	105586254	105586435
3	105587013	105587082
3	105588181	105588232
3	106089222	106089232
3	107185469	107185479
3	111051445	111051455
3	111981919	111981929
3	112055788	112055798
3	112849249	112849259
3	115219047	115219057
3	115650853	115650863
3	116830607	116830617
3	117592343	117592353
3	118863993	118864003
3	120280771	120280781
3	121151151	121151264
3	121151765	121151880
3	121154969	121155122
3	121158839	121158963
3	121168162	121168273
3	121178897	121179081
3	121186366	121186487
3	121187152	121187278
3	121190837	121191011
3	121192197	121192334
3	121195387	121195580
3	121200419	121200659
3	121202233	121202429
3	121203888	121204031
3	121206149	121209255
3	121212325	121212568
3	121215655	121215779
3	121217324	121217517
3	121228408	121228550
3	121228886	121229090
3	121230734	121230876
3	121238718	121238930
3	121240850	121240996
3	121248492	121248639
3	121251837	121252056
3	121255947	121256055
3	121258280	121258436
3	121260196	121260326
3	121263574	121263753
3	121264562	121264724
3	121459583	121459593
3	121633899	121633909
3	123624247	123624257
3	124604853	124604863
3	125923380	125923390
3	126216211	126216221
3	128189567	128189577
3	128199862	128200161
3	128200662	128200787
3	128202703	128202848
3	128204570	128205211
3	128205646	128205874
3	131435373	131435383
3	132702206	132702216
3	133730927	133730937
3	135245757	135245767
3	136760593	136760603
3	137409250	137409260
3	138400327	138400337
3	138664434	138665564
3	139353659	139353669
3	140477651	140477661
3	141205926	141206058
3	141231005	141231122
3	141235170	141235273
3	141248550	141248644
3	141259375	141259451
3	141272699	141272782
3	141274682	141274754
3	141277728	141277804
3	141278736	141278837
3	141289754	141289910
3	141290248	141290396
3	141291451	141291565
3	141291989	141292063
3	141292786	141292909
3	141295842	141295948
3	141299210	141299293
3	141299942	141300019
3	141304867	141304940
3	141305488	141305597
3	141308972	141308983
3	141326520	141326602
3	141327331	141327539
3	141328262	141328365
3	141328719	141328908
3	141331125	141331155
3	142168271	142168444
3	142171970	142172075
3	142176446	142176597
3	142177800	142177953
3	142178069	142178225
3	142180782	142180932
3	142183939	142184082
3	142185166	142185375
3	142186776	142186910
3	142188179	142188411
3	142188928	142189025
3	142203982	142204124
3	142211974	142212153
3	142215203	142215362
3	142215855	142216034
3	142217439	142217616
3	142218469	142218560
3	142222204	142222295
3	142223981	142224145
3	142226773	142226951
3	142231102	142231312
3	142232343	142232480
3	142234237	142234357
3	142238511	142238626
3	142241570	142241683
3	142242835	142243041
3	142253922	142254047
3	142254950	142255043
3	142257324	142257467
3	142259746	142259876
3	142261507	142261599
3	142266567	142266752
3	142268321	142268515
3	142268974	142269144
3	142272069	142272240
3	142272482	142272582
3	142272667	142272857
3	142274719	142274981
3	142275225	142275417
3	142277466	142277618
3	142278093	142278283
3	142279105	142279296
3	142280085	142280263
3	142281074	142281951
3	142284963	142285103
3	142286905	142286996
3	142297488	142297546
3	142849102	142849112
3	143473437	143473447
3	144692157	144692167
3	145940957	145940967
3	147461791	147461801
3	149249724	149249734
3	150721429	150721439
3	152095366	152095376
3	154716352	154716362
3	156228509	156228519
3	158030238	158030248
3	161061075	161061085
3	161741277	161741287
3	166161897	166161907
3	167213481	167213491
3	168802697	168802831
3	168806788	168806971
3	168807788	168808024
3	168810746	168810890
3	168812864	168813033
3	168818673	168818750
3	168819848	168820014
3	168825714	168825740
3	168830575	168830662
3	168833171	168834527
3	168838844	168839000
3	168840368	168840515
3	168845632	168845848
3	168849217	168849319
3	168855628	168855638
3	168861486	168861620
3	168862785	168862787
3	169098975	169099312
3	169381124	169381160
3	169940458	169940558
3	169953018	169953139
3	169977757	169977846
3	169981167	169981217
3	169985703	169985788
3	169988209	169988349
3	169991074	169991128
3	169993017	169993075
3	169998015	169998191
3	169998954	169999051
3	169999670	169999756
3	170002249	170002384
3	170009642	170009729
3	170011171	170011296
3	170013699	170013778
3	170015092	170015181
3	170016783	170016898
3	170020828	170020915
3	170922049	170922059
3	171674991	171675001
3	172177759	172177769
3	175809183	175809193
3	177368484	177368494
3	178571160	178571170
3	178916614	178916965
3	178917478	178917687
3	178919078	178919328
3	178921332	178921577
3	178922291	178922376
3	178927383	178927488
3	178927974	178928126
3	178928219	178928353
3	178935998	178936122
3	178936984	178937065
3	178937359	178937523
3	178937737	178937840
3	178938774	178938945
3	178941869	178941975
3	178942488	178942609
3	178943750	178943828
3	178947060	178947230
3	178947792	178947909
3	178948013	178948164
3	178951882	178952152
3	181430149	181431102
3	181659354	181659364
3	183371245	183371255
3	183761659	183761669
3	184455030	184455040
3	185766428	185766649
3	185769819	185769920
3	185774864	185775033
3	185775212	185775280
3	185782206	185782265
3	185783602	185783861
3	185797606	185797893
3	185798835	185798964
3	185823094	185823144
3	185823238	185823285
3	185823414	185823501
3	185823613	185823657
3	186165717	186165727
3	187019387	187019397
3	187440246	187440389
3	187442729	187442866
3	187443287	187443417
3	187444519	187444686
3	187446148	187446332
3	187446838	187447809
3	187449497	187449718
3	187451321	187451481
3	187879595	187879605
3	188956292	188956302
3	189450562	189450572
3	190754179	190754189
3	191169019	191169029
3	192083609	192083619
3	193060672	193060682
3	193437647	193437657
3	194232748	194232758
3	194695302	194695312
3	196347432	196347442
4	1058353	1058363
4	1795662	1795770
4	1797792	1797913
4	1800981	1801250
4	1801474	1801539
4	1803094	1803263
4	1803347	1803470
4	1803562	1803752
4	1804216	1804337
4	1804641	1804791
4	1805419	1805563
4	1806057	1806550
4	1806551	1807081
4	1807082	1807281
4	1807286	1807396
4	1807401	1807476
4	1807477	1807777
4	1807778	1807959
4	1807984	1808054
4	1808079	1808272
4	1808273	1808549
4	1808556	1808661
4	1808669	1808842
4	1808843	1808989
4	3713594	3713604
4	4611814	4611824
4	5860901	5860911
4	6595373	6595383
4	7380803	7380813
4	9859971	9859981
4	10236137	10236147
4	10688079	10688089
4	11156740	11156750
4	12297038	12297048
4	13003900	13003910
4	14410211	14410221
4	15914001	15914011
4	16608672	16608682
4	16867002	16867012
4	17145773	17145783
4	18382207	18382217
4	19788258	19788268
4	20101641	20101848
4	21270353	21270363
4	24234069	24234079
4	25063663	25063673
4	25179786	25179994
4	25493111	25493121
4	26179771	26179781
4	27641234	27641244
4	28237993	28238003
4	28923516	28923526
4	31867119	31867129
4	36084653	36084663
4	36172419	36172711
4	37045615	37045625
4	37868800	37868810
4	38383628	38383638
4	38815496	38815506
4	38912616	38912626
4	40704682	40704692
4	41099216	41099226
4	41747824	41748339
4	41749366	41749553
4	41750387	41750627
4	44622830	44622840
4	44994598	44994608
4	46329881	46329891
4	47289966	47289976
4	53165605	53165615
4	54058097	54058107
4	55100639	55100665
4	55102499	55102620
4	55120615	55120736
4	55124400	55124521
4	55124810	55124894
4	55124924	55124984
4	55127262	55127579
4	55129834	55130094
4	55131086	55131216
4	55133456	55133627
4	55133719	55133908
4	55136800	55136915
4	55138561	55139703
4	55139704	55140685
4	55140698	55140792
4	55140805	55141007
4	55141008	55141140
4	55141233	55141354
4	55141783	55141904
4	55142059	55142180
4	55143555	55143659
4	55144063	55144173
4	55144387	55144508
4	55144529	55144682
4	55145372	55145493
4	55146329	55146450
4	55146483	55146649
4	55146694	55146815
4	55147748	55147848
4	55151538	55151653
4	55152008	55152130
4	55153597	55153708
4	55154966	55155065
4	55155176	55155281
4	55156480	55156721
4	55157074	55157195
4	55157381	55157502
4	55159239	55159360
4	55161292	55161439
4	55162211	55162332
4	55505355	55505365
4	55524182	55524248
4	55561678	55561947
4	55564450	55564731
4	55565796	55565932
4	55569890	55570058
4	55573264	55573453
4	55575590	55575705
4	55589750	55589864
4	55592023	55592216
4	55593384	55593490
4	55593582	55593708
4	55593989	55594093
4	55594177	55594287
4	55595501	55595651
4	55597494	55597585
4	55598037	55598164
4	55599236	55599358
4	55602664	55602775
4	55602887	55602986
4	55603341	55603446
4	55604595	55604723
4	55946108	55946330
4	55948123	55948208
4	55948703	55948802
4	55953774	55953925
4	55955035	55955140
4	55955541	55955640
4	55955858	55955969
4	55956123	55956245
4	55958784	55958881
4	55960969	55961122
4	55961744	55961832
4	55962396	55962509
4	55963829	55963933
4	55964304	55964439
4	55964864	55964970
4	55968064	55968195
4	55968529	55968675
4	55970810	55971151
4	55971999	55972107
4	55972854	55972977
4	55973904	55974060
4	55976570	55976733
4	55976821	55976935
4	55979471	55979648
4	55980293	55980432
4	55981041	55981209
4	55981448	55981578
4	55984771	55984967
4	55987264	55987357
4	55991394	55991460
4	57515742	57515752
4	58700669	58700679
4	59245617	59245627
4	61751304	61751314
4	65508952	65508962
4	67463487	67463497
4	68370488	68370695
4	69995009	69995019
4	75555716	75555726
4	76214909	76214919
4	76231362	76231653
4	76745588	76745598
4	77514972	77514982
4	78161838	78161848
4	79258826	79258973
4	79811187	79811479
4	79876463	79876754
4	80570403	80570413
4	82671165	82671175
4	84383622	84384055
4	84384647	84384761
4	84388607	84388691
4	84390185	84390304
4	84391356	84391549
4	84393375	84393441
4	84397796	84397832
4	84403307	84403397
4	84406139	84406225
4	84578702	84578712
4	86101766	86101776
4	87259001	87259011
4	89930387	89930397
4	91155775	91155785
4	92482069	92482079
4	94353535	94353545
4	95253258	95253268
4	95775096	95775106
4	96516305	96516315
4	97465344	97465354
4	99037854	99037864
4	99551700	99551710
4	100239313	100239323
4	100244313	100244323
4	102647558	102647568
4	105302037	105302047
4	105375417	105375427
4	106155100	106158597
4	106162496	106162586
4	106163991	106164084
4	106164727	106164935
4	106180776	106180926
4	106182916	106183005
4	106190767	106190904
4	106193721	106194075
4	106196205	106197676
4	106352100	106352110
4	106816810	106816880
4	106819058	106819158
4	106833345	106833395
4	106848493	106848585
4	106853771	106853860
4	106858166	106858285
4	106859458	106859577
4	106861232	106861366
4	106861671	106861793
4	106863464	106863859
4	106879628	106879714
4	106880185	106880283
4	106888345	106888601
4	106890052	106890147
4	109627959	109627969
4	111583329	111583339
4	113196540	113196550
4	114354237	114354247
4	114863588	114863598
4	115322014	115322024
4	117661532	117661542
4	118074231	118074241
4	121793507	121793517
4	122697845	122697855
4	124659194	124659204
4	126408498	126408763
4	129465484	129465494
4	130559400	130559410
4	132972285	132972295
4	133980569	133980579
4	136453561	136453571
4	137985539	137985549
4	138413239	138413249
4	139027429	139027439
4	140593303	140593313
4	142098468	142098478
4	143961613	143961905
4	145026045	145026055
4	145643481	145643491
4	146043823	146044115
4	146963026	146963036
4	149447120	149447130
4	150945798	150945808
